121;Conway;WME 329;H;Tout chemin;Y;N/A;N/A;N/A;NULL;2019-2020;1632;2396;0;inactif;17-02-21 18:44;17-02-21 18:44
122;Conway;WME 227;H;VTT;N;N/A;N/A;N/A;NULL;2019-2020;1698;2479;0;inactif;17-02-21 18:44;17-02-21 18:44
123;Conway;WME 427;H;VTT;N;N/A;N/A;N/A;NULL;2019-2020;1970;2892;0;inactif;17-02-21 18:44;17-02-21 18:44
124;Conway;WME 329;H;VTT;N;N/A;N/A;N/A;NULL;2019-2020;1632;2396;0;inactif;17-02-21 18:44;17-02-21 18:44
125;Conway;WME 529;H;VTT;N;N/A;N/A;N/A;NULL;2019-2020;1970;2892;0;inactif;17-02-21 18:44;17-02-21 18:44
127;Conway;WME 729;H;VTT;N;N/A;N/A;N/A;NULL;2019-2020;2421;3553;0;inactif;17-02-21 18:44;17-02-21 18:44
128;Conway;WME 627;H;VTT;N;N/A;N/A;N/A;NULL;2019-2020;2477;3636;0;inactif;17-02-21 18:44;17-02-21 18:44
129;Conway;WME 827;H;VTT;N;N/A;N/A;N/A;NULL;2019-2020;3759;5371;0;inactif;17-02-21 18:44;17-02-21 18:44
132;Ahooga;Folding Bike Power;M;Pliant;Y;Roue arrière, Ansmann, 40Nm;252 Wh, amovible;Shimano, Acera, 7 vitesses;unique;2019-2020;1504.13;214876;0;actif;04-03-21 16:14;04-03-21 16:14
134;Ahooga;Modular Bike Hybrid;H;Ville;Y;Ansmann, 60Nm;300 Wh, Inamovible;8 vitesses;;2019-2020;1139.09;162727;0;actif;01-09-21 20:51;01-09-21 20:51
135;Ahooga;Modular Bike Low Step;F;Ville;Y; Ansmann, 60 Nm;300 Wh, Inamovible;8 vitesses;unique;2019-2020;1298.76;185537;0;actif;01-09-21 20:51;01-09-21 20:51
136;Benno;Benno  Boost E 400Wh;H;Cargo;Y;N/A;N/A;N/A;unique;2019-2020;1799.95;247934;0;actif;12-03-21 10:37;12-03-21 10:37
137;Benno;Benno Boost E 500Wh 2019;H;Cargo;Y;Bosch, Performance, Génération 3, 63 Nm;Bosch,PowerPack 500Wh, Amovible;Shimano Deore, 10 vitesses;unique;2019-2020;1919.95;264463;0;actif;12-03-21 10:36;12-03-21 10:36
138;other;Benno eJoy 400Wh;F;Ville;Y;N/A;N/A;N/A;NULL;2019-2020;1619.95;22314;0;inactif;01-04-20 14:59;01-04-20 14:59
139;other;Benno eJoy 500Wh;F;Ville;Y;N/A;N/A;N/A;NULL;2019-2020;1739.95;239669;0;inactif;01-04-20 14:59;01-04-20 14:59
140;Victoria;Victoria eUrban 11.8 ;H;Ville;Y;N/A;N/A;N/A;NULL;2019-2020;1966.36;280909;0;inactif;01-04-20 15:00;01-04-20 15:00
141;Victoria;Victoria eUrban 11.8;F;Ville;Y;N/A;N/A;N/A;NULL;2019-2020;1966.36;280909;0;inactif;01-04-20 15:00;01-04-20 15:00
142;Victoria;eTrekking 6.3;F;Ville et chemin;Y;N/A;N/A;N/A;NULL;2019-2020;1330;1900;0;actif;01-04-20 15:01;01-04-20 15:01
143;Victoria;eTrekking 6.3;M;Ville et chemin;Y;N/A;N/A;N/A;NULL;2019-2020;1330;1900;0;actif;01-04-20 15:01;01-04-20 15:01
144;Victoria;Victoria eTrekking 6.4;F;Ville et chemin;Y;N/A;N/A;N/A;NULL;2019-2020;1445.7;206529;0;actif;17-02-21 19:11;17-02-21 19:11
145;Victoria;Victoria eTrekking 6.4;M;Ville et chemin;Y;N/A;N/A;N/A;NULL;2019-2020;1445.7;206529;0;inactif;01-04-20 15:01;01-04-20 15:01
146;Victoria;Victoria eTrekking 7.7;F;Ville et chemin;Y;N/A;N/A;N/A;NULL;2019-2020;1734.96;247851;0;inactif;13-07-20 15:03;13-07-20 15:03
147;Victoria;Victoria eTrekking 7.7;H;Ville et chemin;Y;N/A;N/A;N/A;NULL;2019-2020;1734.96;247851;0;inactif;13-07-20 15:03;13-07-20 15:03
148;Victoria;Victoria eUrban 11.9;F;Ville;Y;N/A;N/A;N/A;M,L;2019-2020;2082.07;297439;0;actif;01-04-20 15:22;01-04-20 15:22
149;Victoria;Victoria eUrban 11.9;H;Ville;Y;N/A;N/A;N/A;M,L;2019-2020;2082.07;297439;0;actif;24-03-21 18:49;24-03-21 18:49
150;Victoria;Victoria eTrekking 7.9;F;Ville et chemin;Y;N/A;N/A;N/A;NULL;2019-2020;1734.96;247851;0;inactif;01-04-20 15:23;01-04-20 15:23
151;Victoria;Victoria eTrekking 8.8;F;Ville et chemin;Y;Bosch, Performance, Génération 3, 63 Nm;Bosch,PowerPack 500Wh, Amovible;N/A;S,M,L;2019-2020;1619.26;231322;0;actif;03-06-21 11:43;03-06-21 11:43
152;Victoria;Victoria eTrekking 8.8;M;Ville et chemin;Y;N/A;N/A;N/A;S,M,L;2019-2020;1619.26;231322;0;actif;03-06-21 11:43;03-06-21 11:43
153;Victoria;Victoria eTrekking 8.8;H;Ville et chemin;Y;N/A;N/A;N/A;NULL;2019-2020;1619.26;231322;0;inactif;13-07-20 15:06;13-07-20 15:06
154;Victoria;Victoria eTrekking 10.8;F;Ville et chemin;Y;N/A;N/A;N/A;NULL;2019-2020;1734.96;247851;0;inactif;13-07-20 15:09;13-07-20 15:09
155;Victoria;Victoria eTrekking 10.8;M;Ville et chemin;Y;N/A;N/A;N/A;NULL;2019-2020;1734.96;247851;0;inactif;01-04-20 15:23;01-04-20 15:23
156;Victoria;Victoria eTrekking 10.8;H;Ville et chemin;Y;N/A;N/A;N/A;NULL;2019-2020;1734.96;247851;0;inactif;01-04-20 15:24;01-04-20 15:24
157;Victoria;Victoria eTrekking 10.9;F;Ville et chemin;Y;N/A;N/A;N/A;NULL;2019-2020;1850.66;26438;0;inactif;01-04-20 15:24;01-04-20 15:24
158;Victoria;Victoria eTrekking 10.9;M;Ville et chemin;Y;N/A;N/A;N/A;NULL;2019-2020;1850.66;26438;0;inactif;01-04-20 15:24;01-04-20 15:24
159;Victoria;Victoria eAdventure 8.8;F;Tout chemin;Y;Shimano Mittelmotor;Shimano, 504 Wh, amovible;N/A;S,M,L;2019-2020;1734.96;247851;0;actif;08-02-22 09:39;08-02-22 09:39
160;Victoria;Victoria eAdventure 8.8;H;Tout chemin;Y;Shimano Mittelmotor;Shimano, 504 Wh, amovible;N/A;M,L,XL;2019-2020;1734.96;247851;0;actif;21-04-21 16:01;21-04-21 16:01
161;Victoria;Victoria eAdventure 8.9;F;Tout chemin;Y;N/A;N/A;N/A;NULL;2019-2020;2024.21;289174;0;inactif;01-04-20 15:25;01-04-20 15:25
162;Victoria;Victoria eAdventure 8.9;H;Tout chemin;Y;N/A;N/A;N/A;NULL;2019-2020;2024.21;289174;0;inactif;01-04-20 15:25;01-04-20 15:25
163;Victoria;Victoria eTouring 6.3;F;Ville et chemin;Y;N/A;N/A;N/A;NULL;2019-2020;1387.85;198264;0;actif;17-02-21 19:11;17-02-21 19:11
164;Victoria;Victoria eTouring 6.3;M;Ville et chemin;Y;N/A;N/A;N/A;NULL;2019-2020;1387.85;198264;0;actif;21-09-20 23:01;21-09-20 23:01
165;Victoria;Victoria eTouring 6.3;H;Ville et chemin;Y;N/A;N/A;N/A;NULL;2019-2020;1387.85;198264;0;inactif;01-04-20 15:27;01-04-20 15:27
166;Victoria;Victoria eTouring 6.4;F;Ville et chemin;Y;N/A;N/A;N/A;NULL;2019-2020;1561.4;223056;0;actif;17-02-21 19:11;17-02-21 19:11
167;Victoria;Victoria eTouring 6.4;M;Ville et chemin;Y;N/A;N/A;N/A;NULL;2019-2020;1561.4;223056;0;inactif;01-04-20 15:28;01-04-20 15:28
168;Victoria;Victoria eTouring 7.4;F;Ville et chemin;Y;N/A;N/A;N/A;NULL;2019-2020;1445.7;206529;0;inactif;01-04-20 15:28;01-04-20 15:28
169;Victoria;Victoria eTouring 7.4;M;Ville et chemin;Y;N/A;N/A;N/A;NULL;2019-2020;1445.7;206529;0;inactif;01-04-20 15:28;01-04-20 15:28
170;Victoria;Victoria eTouring 7.6;F;Ville et chemin;Y;N/A;N/A;N/A;NULL;2019-2020;1734.96;247851;0;inactif;13-07-20 15:19;13-07-20 15:19
171;Victoria;Victoria eTouring 8.8;F;Ville et chemin;Y;N/A;N/A;N/A;NULL;2019-2020;1677.11;239587;0;actif;17-02-21 19:11;17-02-21 19:11
172;Victoria;Victoria eTouring 8.8;M;Ville et chemin;Y;N/A;N/A;N/A;NULL;2019-2020;1677.11;239587;0;inactif;01-04-20 15:29;01-04-20 15:29
